,Unnamed: 0,allergens,calories,caloriesFromFat,cholesterol(mg),dateRef,dietaryFiber(g),ingredients,itemID,menuDate,name,price($),protein(g),saturatedFat(g),servingSize,sodium(mg),station,sugars(g),mealType,totalCarbohydrate(g),totalFat(g),transFat(g)
232,232,"Wheat, Soybeans, Gluten",653,,0,6,0,"Focaccia Bun (Unbleached flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), filtered water, NON-GMO canola oil, sea salt, yeast. Contains less than 2% of the following: ascorbic acid, natural enzymes. ), Vegan Patty (Water, Textured Wheat Protein (wheat gluten, wheat flour, malt), Vital Wheat Gluten, Soy Protein Concentrate, Onions, Expeller Pressed Canola Oil, Soy Protein Isolate, Modified Vegetable Gum, Yeast Extract, Dehydrated Garlic, Onion Powder, Malted Barley Extract, Organic Cane Sugar, Organic Ancient Grain Flour (kamut, amaranth, millet, quinoa), Sea Salt, Natural Flavor (plant sources), Potato Starch, Spices, Vinegar, Pea Protein, Carrot Fiber, Beetroot Fiber.), Root Berger Slaw (Romaine Hearts, Daikon Sprouts, Tomatoes), Portabella Mushroom, Vegan Veganaise (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Plain Soy Blenders (Organic Soymilk (filtered water, whole organic soybeans), Natural Cane Sweetener, Dipotassium Phosphate, Expeller-Pressed Canola Oil, Sodium Citrate, Natural Flavor, Sea Salt, Carrageenan), Lemon, Garlic, Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Salt), Caramelized Onions (Yellow Onions, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.)), Vegan Cheese (Filtered water, tapioca and/or arrowroot flours, non-GMO expeller pressed canola and/or non-GMO expeller pressed safflower oil, coconut oil, pea protein, salt, inactive yeast, vegan natural flavors, vegetable glycerin, xanthan gum, citric acid (for flavor), annatto. Natural or organic ingredients. Free of 8 top allergens), Avocado",16089474,0001-01-01T00:00:00,The Root Berger,8.0,20.4,5.1,1 EACH,1050.9,Root Slab,5.1,LUNCH,67.9,324,0
233,233,"Tree Nuts, Wheat, Soybeans, Gluten",698,,0,6,0,"Meatless ""Chicken"" Breast (Water, soy protein isolate, vital wheat gluten, expeller pressed/canola oil, natural flavors (from plant sources), modified vegetable gum, organic ancient grains flour (kamut, amaranth, millet, quinoa), yeast extract, potato starch, sea salt, organic cane sugar, vinegar, pea protein, carrot fiber, beetroot fiber, garlic powder, onion powder, extractives of paprika and turmeric.), Focaccia Bun (Unbleached flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), filtered water, NON-GMO canola oil, sea salt, yeast. Contains less than 2% of the following: ascorbic acid, natural enzymes. ), Pickled Red Onion (Red Onion, Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity)), Cilantro Pesto (Cilantro, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Almonds, Garlic, Black Pepper, Salt), Root Berger Slaw (Romaine Hearts, Daikon Sprouts, Tomatoes), Chipotle Cashew Spread (Cashews, Silk Milk (Soymilk (Filtered Water, Soybeans), Cane Sugar, Contains 2% or less of: Vitamin and Mineral Blend (Tricalcium Phosphate, Calcium Carbonate, Vitamin A Palmitate, Vitamin D2, Riboflavin [B2], Vitamin B12), Sea Salt, Natural Flavor, Gellan Gum.  ), Tofu (Water, Soybean, Nigari, Calcium Sulfate.), Chipotle Sauce (chipotle peppers, water, vinegar, sugar, salt, tomato paste, smoke essence, onion, garlic. Kosher), Salt, White Pepper)",16089475,0001-01-01T00:00:00,The Root of All Evil,8.0,41.4,3.8,1 EACH,1660.4,Root Slab,5.1,LUNCH,67.1,306,0
234,234,"Wheat, Soybeans, Gluten",625,,0,6,0,"Gardein Fishless Fish Patty (Water, Soy Protein Concentrate*, Expeller Pressed Canola Oil*, Potato Starch, Methylcellulose, Soy Protein Isolate*, Sea Salt, Natural Flavors (plant sources), Vital Wheat Gluten*, Yeast Extract, Algal Oil (plant source of Omega 3 DHA and EPA), Citric Acid, Organic Cane Sugar, Color Added, Onion Powder, Pea Protein, Carrot Fiber, Beetroot Fiber, Turmeric Extract, Paprika and Rosemary Extracts, Natural Smoke Flavor, Breading (water, enriched wheat flour [wheat flour*, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid], modified corn starch, tapioca starch, yellow corn flour, wheat gluten*, salt, onion powder, spices, garlic powder, baking powder, canola oil, soy flour, xanthan gum, paprika, sugar, turmeric, soy bean oil). *Non-genetically engineered.), Cilantro Lime Slaw (Cabbage, Cilantro, Limes, Carrots, Green Onions), Serrano Creme (Vegan Veganaise (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Plain Soy Blenders (Organic Soymilk (filtered water, whole organic soybeans), Natural Cane Sweetener, Dipotassium Phosphate, Expeller-Pressed Canola Oil, Sodium Citrate, Natural Flavor, Sea Salt, Carrageenan), Lemon, Garlic, Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Salt), Lemon, Serrano Peppers, Cilantro, Salt), Corn Tortilla (Yellow Corn Flour, Water, 2% or Less of: Fumaric Acid, Cellulose Gum, Sodium Propionate, Sorbic Acid, Guar Gum, Trace of Lime. )",16089476,0001-01-01T00:00:00,Three Rivers Tacos,7.0,15.8,4.6,1 PLATE,673.7,Root Slab,3.3,LUNCH,46.6,389,0
235,235,Soybeans,663,,0,6,0,"Organic Lettuce, Edamame Salad (Edamame, Roma Tomatoes, Carrots, Lemon, Green Onions, Pure Sesame Seed Oil, Cilantro, Salt, White Pepper), Edamame (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Edamame, Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Lemon, Parsley, Salt, White Pepper), Tofu Croutons (Tofu (Water, Soybean, Nigari, Calcium Sulfate.), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Essential Oil, Roots (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Green Onions, Garlic, Oregano, Basil, Parsley, Salt, White Pepper)), Pickled Red Onion (Red Onion, Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity)), Essential Oil, Roots (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Green Onions, Garlic, Oregano, Basil, Parsley, Salt, White Pepper)",16089477,0001-01-01T00:00:00,Chop-Chop River,6.0,17,5.8,1 EACH,415.8,Field and Farm,12.2,LUNCH,23.7,524,0
236,236,"Tree Nuts, Soybeans",418,,0,6,0,"Artisan Baby Romaine, Cajun Tofu Croutons (Tofu (Soybeans, Filtered Water, Nigari.), Cajun Seasoning (Salt, Spices, Paprika, Dehydrated Garlic, Dehydrated Onion, Paprika, Turmeric Extracts (color).)), Vegan Caesar Dressing (Vegan Veganaise (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Plain Soy Blenders (Organic Soymilk (filtered water, whole organic soybeans), Natural Cane Sweetener, Dipotassium Phosphate, Expeller-Pressed Canola Oil, Sodium Citrate, Natural Flavor, Sea Salt, Carrageenan), Lemon, Garlic, Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Salt), Lemon, Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Red Wine Vinegar (Red Wine Vinegar, Water, Potassium Metabisulfite.), Spanish Capers (Capers, Water, Vinegar, Salt.), Black Pepper, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Nutritional Yeast  (Dried yeast, niacin, pyridoxine hydrochloride (B6), riboflavin (B2), thiamin hydrochloride (B1), folic acid, Vitamin B12 )), Vegan ""Parmesan"" (Cashews, Walnut Halves and Pieces, Nutritional Yeast  (Dried yeast, niacin, pyridoxine hydrochloride (B6), riboflavin (B2), thiamin hydrochloride (B1), folic acid, Vitamin B12 ), Salt, Garlic Powder), Tomatoes, Cilantro",16089478,0001-01-01T00:00:00,Crystal Cave,6.0,17.1,4.7,1 EACH,685,Field and Farm,3.9,LUNCH,17.6,288,0
237,237,"Tree Nuts, Soybeans",542,,0,6,0,"Artichoke Vinaigrette (Artichoke (Quartered Artichoke Heats, Salt, Water, Citric Acid.), Tofu (Water, Soybean, Nigari, Calcium Sulfate.), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Water, Apple Cider Vinegar, Parsley, Lemon, Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Garlic, Salt, White Pepper, Worcestershire, Vegan (Apple Cider Vinegar, Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Fair Trade Light Brown Sugar, Tamarind Paste, Onion Powder, Ground Ginger, Ground Mustard, Ground Cinnamon, Black Pepper, Garlic)), Organic Spring Mix, Vegan ""Parmesan"" (Cashews, Walnut Halves and Pieces, Nutritional Yeast  (Dried yeast, niacin, pyridoxine hydrochloride (B6), riboflavin (B2), thiamin hydrochloride (B1), folic acid, Vitamin B12 ), Salt, Garlic Powder), Shelled Sunflower Seeds, Cauliflower, Orange Cauliflower, Red Bell Pepper, Artichoke (Quartered Artichoke Heats, Salt, Water, Citric Acid.), Carrots, Celery, Avocado",16089479,0001-01-01T00:00:00,"Sunflower Fields / Greens, Seeds & Veggies",6.0,19.1,4.2,1 EACH,611.5,Field and Farm,5.3,LUNCH,33.8,373,0
238,238,Soybeans,447,,0,6,0,"Lemon-Tarragon Vinaigrette (Lemon, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Agave (100% pure organic agave nectar), Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Salt, Black Pepper, Tarragon), Orange Cauliflower, Purple Cauliflower, Kale, Tofu Croutons (Tofu (Water, Soybean, Nigari, Calcium Sulfate.), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Essential Oil, Roots (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Green Onions, Garlic, Oregano, Basil, Parsley, Salt, White Pepper)), Red Bell Pepper, Carrots, Black Pepper, Salt",16089480,0001-01-01T00:00:00,Tamarack Salad,6.0,8,2.8,1 EACH,747.5,Field and Farm,7.9,LUNCH,25.4,353,0
239,239,"Tree Nuts, Soybeans",675,,0,6,0,"Tofu (Soybeans, Filtered Water, Nigari.), Organic Spring Mix, Herb Agave Vinaigrette (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Apple Cider Vinegar, Agave (100% pure organic agave nectar), Green Onions, Basil, Parsley, Oregano), Carrots, Roasted Cashew, Red Onion, Spicy Sesame Ginger Marinade (Pure Sesame Seed Oil, Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Cilantro, Apple Cider Vinegar, Green Onions, Fair Trade Light Brown Sugar, Water, Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.), Garlic, Ginger), Mushrooms, Daikon Sprouts, Tomatoes",16089481,0001-01-01T00:00:00,Valley View / Ginger Tofu & Greens,8.0,17.7,8.9,1 EACH,320.4,Field and Farm,15.4,LUNCH,31.6,499,0
240,240,Soybeans,231,,0,6,0,"Roots Vegan Chili (Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Dark Red Kidney Beans (Dark Red Kidney Beans, Water, Salt, Sugar, Calcium Chloride, Disodium EDTA (color retention).), White Beans (Prepared Small White Beans, Water, Salt, Calcium Chloride, Disodium EDTA (color retention).), Black Beans (Black Beans, Water, Salt, Calcium Chloride and Ferrous Gluconate (to promote color retention) .), Celery, Yellow Onions, Cilantro, Green Bell Pepper, Garlic, Chipotle Sauce (chipotle peppers, water, vinegar, sugar, salt, tomato paste, smoke essence, onion, garlic. Kosher), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Chili Powder (Chili pepper, Salt, Cumin, Silicon dioxide, Oregano, Garlic.), Ground Cumin, Ground Cinnamon), Soy Creme (Tofu, Lemon, Salt, White Pepper), Red Onion, Green Onions",16089482,0001-01-01T00:00:00,Roots Vegan Hot Kettle Chili Bowl,4.0,11.8,0.6,1 BOWL,558.4,Soup and Chili,8.5,LUNCH,37.2,40,0
241,241,Soybeans,134,,0,6,0,"Roots Vegan Chili (Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Dark Red Kidney Beans (Dark Red Kidney Beans, Water, Salt, Sugar, Calcium Chloride, Disodium EDTA (color retention).), White Beans (Prepared Small White Beans, Water, Salt, Calcium Chloride, Disodium EDTA (color retention).), Black Beans (Black Beans, Water, Salt, Calcium Chloride and Ferrous Gluconate (to promote color retention) .), Celery, Yellow Onions, Cilantro, Green Bell Pepper, Garlic, Chipotle Sauce (chipotle peppers, water, vinegar, sugar, salt, tomato paste, smoke essence, onion, garlic. Kosher), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Chili Powder (Chili pepper, Salt, Cumin, Silicon dioxide, Oregano, Garlic.), Ground Cumin, Ground Cinnamon), Soy Creme (Tofu, Lemon, Salt, White Pepper), Red Onion, Green Onions",16089483,0001-01-01T00:00:00,Roots Vegan Hot Kettle Chili Cup,2.0,6.8,0.3,1 CUP,319,Soup and Chili,4.8,LUNCH,21.5,24,0
242,242,Soybeans,128,,0,6,0,"Roots Veggie Stock (Water, Broccoli, Carrots, Tomatoes, Yellow Onions, Yellow Onions, Portabella Mushroom, Green Kale, Salt, White Pepper, Whole Leaf Thyme, Bay Leaves, Basil), Black Beans (Black Beans, Water, Salt, Calcium Chloride and Ferrous Gluconate (to promote color retention) .), Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Yellow Corn (Corn), Carrots, Celery, Yellow Onions, Soy Creme (Tofu, Lemon, Salt, White Pepper), Green Bell Pepper, Red Bell Pepper, Fried Flour Tortilla (Tortillas (White Corn Flour, Water, contains less than 2 % (Fumaric Acid, Cellulose Gum, Sodium Propionate, Sorbic Acid, Guar Gum), trace of lime.), Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.)), Garlic, Avocado, Salt, White Pepper, Ground Coriander, Chili Powder (Chili pepper, Salt, Cumin, Silicon dioxide, Oregano, Garlic.), Ground Cumin",16089484,0001-01-01T00:00:00,Vegetable Tortilla Soup,2.0,6.9,0.1,7 OZL,141.2,Soup and Chili,3.4,LUNCH,24.7,8,0
243,243,"Wheat, Gluten",201,,0,6,0,"Black Bean and Sausage (Black Beans (Black Beans, Water, Salt, Calcium Chloride and Ferrous Gluconate (to promote color retention) .), Chipotle Grain Sausage (Vital wheat gluten, filtered water, expeller pressed safflower oil, onions, garlic, apple cider vinegar, yeast extract, chipotle peppers, onion powder, granulated garlic, brown sugar, sea salt, barley malt, spices, black pepper, paprika oleoresin, chili de arbol peppers, cumin and oregano. ), Yellow Onions, Tomatoes, Roots Veggie Stock (Water, Broccoli, Carrots, Tomatoes, Yellow Onions, Yellow Onions, Portabella Mushroom, Green Kale, Salt, White Pepper, Whole Leaf Thyme, Bay Leaves, Basil), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Cilantro, Garlic, Salt, Oregano), Steamed Brown Rice (Brown Rice, Water), Roots Veggie Stock (Water, Broccoli, Carrots, Tomatoes, Yellow Onions, Yellow Onions, Portabella Mushroom, Green Kale, Salt, White Pepper, Whole Leaf Thyme, Bay Leaves, Basil), Avocado, Cilantro",16089485,0001-01-01T00:00:00,"Black Beans, Sausage & Rice",3.0,8.9,0.9,6 OZ,352.6,Sides,1.8,LUNCH,26.6,65,0
244,244,,127,,0,6,0,"Brown Rice, Salt, White Pepper",16089486,0001-01-01T00:00:00,Brown Rice,2.0,3,0.2,4 OZ,194.7,Sides,0.4,LUNCH,26.3,9,0
245,245,"Tree Nuts, Soybeans",535,,0,6,0,"Roots Vegan Chili (Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Dark Red Kidney Beans (Dark Red Kidney Beans, Water, Salt, Sugar, Calcium Chloride, Disodium EDTA (color retention).), White Beans (Prepared Small White Beans, Water, Salt, Calcium Chloride, Disodium EDTA (color retention).), Black Beans (Black Beans, Water, Salt, Calcium Chloride and Ferrous Gluconate (to promote color retention) .), Celery, Yellow Onions, Cilantro, Green Bell Pepper, Garlic, Chipotle Sauce (chipotle peppers, water, vinegar, sugar, salt, tomato paste, smoke essence, onion, garlic. Kosher), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Chili Powder (Chili pepper, Salt, Cumin, Silicon dioxide, Oregano, Garlic.), Ground Cumin, Ground Cinnamon), Frozen Sweet Potatoes (Sweet Potatoes, Vegetable Oil (soybean, canola, cottonseed, and/or sunflower), Food Starch-Modified, 2% or Less of: Leavening (sodium acid pyrophosphate, sodium bicarbonate), Paprika Oleoresin Color, Rice Flour, Salt, Spice, Sugar, Xanthan Gum, Disodium Dihydrogen Pyrophosphate (to maintain color).), Vegan Cheese Sauce (Cashew Sauce Base (Water, Nutritional Yeast  (Dried yeast, niacin, pyridoxine hydrochloride (B6), riboflavin (B2), thiamin hydrochloride (B1), folic acid, Vitamin B12 ), Cashews, Garlic, Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Curry Powder (Spices, Turmeric (color), Salt, Red Pepper, Spice Extract.), Cayenne Pepper), Vegan Cheese (Filtered water, tapioca and/or arrowroot flours, non-GMO expeller pressed canola and/or non-GMO expeller pressed safflower oil, coconut oil, pea protein, salt, inactive yeast, vegan natural flavors, vegetable glycerin, xanthan gum, citric acid (for flavor), annatto. Natural or organic ingredients. Free of 8 top allergens), Vegetable Stock (Water, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).))), Cilantro",16089487,0001-01-01T00:00:00,Sweet Potato Chili Cheese Fries,6.0,12.7,4.4,1 PLATE,532.5,Sides,3.1,LUNCH,65.4,221,0.1
246,246,Soybeans,240,,0,6,0,"Frozen Sweet Potatoes (Sweet Potatoes, Vegetable Oil (soybean, canola, cottonseed, and/or sunflower), Food Starch-Modified, 2% or Less of: Leavening (sodium acid pyrophosphate, sodium bicarbonate), Paprika Oleoresin Color, Rice Flour, Salt, Spice, Sugar, Xanthan Gum, Disodium Dihydrogen Pyrophosphate (to maintain color).), Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.), Salt",16089488,0001-01-01T00:00:00,Sweet Potato Fries,3.0,2.9,0.6,6 OZ,705.3,Sides,19.2,LUNCH,39.8,75,0
247,247,,142,,0,6,0,"Carrots, Red Beets, Granny Smith Apples, Ice",16089489,0001-01-01T00:00:00,ABC Juice,5.0,3.1,0.1,16 OZ,169.3,Smoothies & Juices,22.3,LUNCH,34,6,0
248,248,,186,,0,6,0,Carrots,16089490,0001-01-01T00:00:00,Carrot Juice,5.0,4.2,0.2,16 OZ,313,Smoothies & Juices,21.5,LUNCH,43.5,10,0
249,249,,234,,0,6,0,"Carrots, Granny Smith Apples, Ice, Ginger",16089491,0001-01-01T00:00:00,Carrot-Apple-Ginger Juice,5.0,4.5,0.2,16 OZ,315.9,Smoothies & Juices,30.8,LUNCH,56.2,11,0
250,250,Soybeans,148,,0,6,0,"Roma Tomatoes, Frozen Strawberries, Ice, Broccoli, Roots Smoothie Base (Silk Milk (Soymilk (Filtered Water, Soybeans), Cane Sugar, Contains 2% or less of: Vitamin and Mineral Blend (Tricalcium Phosphate, Calcium Carbonate, Vitamin A Palmitate, Vitamin D2, Riboflavin [B2], Vitamin B12), Sea Salt, Natural Flavor, Gellan Gum.  ), Tofu (Water, Soybean, Nigari, Calcium Sulfate.), Agave (100% pure organic agave nectar)), Blueberries",16089492,0001-01-01T00:00:00,Fern Creek Smoothie,6.0,6.5,0.1,16 OZL,45.3,Smoothies & Juices,17.2,LUNCH,29.1,22,0
251,251,Tree Nuts,519,,0,6,0,"Banana, Frozen Strawberries, Pineapple, Coconut Milk (Coconut Milk, Water, Stabilizer/Emulsifier(Carboxymethyl Cellulose and/or Polysorbate 60), Thickener(Guar Gum and/or Xanthan Gum), Preservative (Potassium or Sodium Metabisulfite)), Ice, Limes",16089493,0001-01-01T00:00:00,Island Flavor Smoothie,6.0,5.8,21.5,16 OZ,21.9,Smoothies & Juices,44.1,LUNCH,80.2,225,0
252,252,,171,,0,6,0,"Water, Frozen Strawberries, Agave (100% pure organic agave nectar), Lemon, Chia Seeds Paste (Water, Organic Chia Seeds)",16089494,0001-01-01T00:00:00,Strawberry Lemonade Chiller,3.0,1.8,0.3,16 OZL,16.5,Smoothies & Juices,28.8,LUNCH,37.2,24,0
253,253,,130,,0,6,0,"Ice, Mango, Red Bell Pepper, Frozen Strawberries, Carrot Juice, Orange Juice, Cayenne Pepper",16089495,0001-01-01T00:00:00,The Redwood Smoothie,6.0,2.5,0.2,16 OZL,18.6,Smoothies & Juices,21.1,LUNCH,30.7,10,0
